Alakazam 1999 Pokemon Card PSA 8 NM - MINT #1/102 Base Set Spanish Holo Rare
$20.50
5 bids
https://i.ebayimg.com/thumbs/images/g/j0kAAOSwyd9iNyY4/s-l225.jpg
 
Alakazam Holo 1999 Pok̩mon Base Set-Unlimited 1/102 CGC-8 NM/Mint
$30.00
0 bids
https://i.ebayimg.com/thumbs/images/g/hxIAAOSwv7JiFyQ1/s-l225.jpg
 
Alakazam 1/102 Rare Holo 1999 Base Set Unlimited Pokemon Cards PSA NM/MINT 8
$53.00
26 bids
https://i.ebayimg.com/thumbs/images/g/txAAAOSwgMhiM1Sy/s-l225.jpg
 
Alakazam 1999 Pokemon Card PSA 8 NM - MINT #1/102 Base Set Holo Rare WOTC
$56.00
17 bids
https://i.ebayimg.com/thumbs/images/g/y-cAAOSw9lVhsagD/s-l225.jpg
 
