Alakazam Holo 1/102 PSA 7 1999 Pokemon Game Unlimited #1 Card
$9.99
1 bid
https://i.ebayimg.com/thumbs/images/g/UuYAAOSwx5NiOmve/s-l225.jpg
 
Lot of 3 Base Set PSA 7 - 1999 Pokemon Alakazam Holo 1/102
$56.54
6 bids
https://i.ebayimg.com/thumbs/images/g/dREAAOSwaYtiEACS/s-l225.jpg
 
Alakazam holo 1/102 base set PSA 7
$105.70
"0 bids
			or Best Offer"
https://i.ebayimg.com/thumbs/images/g/6ikAAOSwzhxiMdNZ/s-l225.jpg
 
