PokÃ©mon TCG Charizard Base Set 4/102 Holo Unlimited Holo Rare PSA 8/10
$300.00
0 bids
https://i.ebayimg.com/thumbs/images/g/BG0AAOSw0BpiJaH6/s-l225.jpg
 
Charizard 25th Anniversary PokÃ©mon Card - 4/102 Holo Rare - TCG 10 Graded
$412.42
"0 bids
			or Best Offer"
https://i.ebayimg.com/thumbs/images/g/vWwAAOSw7FdiGELK/s-l225.jpg
 
1999 WOTC Original Series PokÃ©mon Charizard Base Set 4/102 PSA 10 ? ðŸ”¥ðŸ’Ž
"$1,550.00"
25 bids
https://i.ebayimg.com/thumbs/images/g/7tQAAOSwdqlh~rQK/s-l225.jpg
 
POKEMON PSA 10 GEM MINT 1999 CHARIZARD BASE SET UNLIMITED HOLO RARE CARD 4/102
"$9,700.00"
29 bids
https://i.ebayimg.com/thumbs/images/g/7A0AAOSwy-FiKvmZ/s-l225.jpg
 
